+0.34 Jill and I wish you all a happy &amp; safe Thanksgiving! Join me in giving thanks today for our service members and the… https://t.co/GpUlk6whQM
+0.34 Zimbabwe is at a turning point and the international community is watching with hope that this transfer of power wi… https://t.co/onLWfRnbDn
+0.34 I welcome the guilty verdict against Ratko Mladic. This is an important moment for the victims of Mladic’s war crim… https://t.co/lBxlQ80HnB
+0.34 RT if you believe the internet should be open and free for all Americans #netneutrality #SaveNetNeutrality https://t.co/266AARPZ4j
+0.34 This attack on the open internet will hurt consumers in order to give big corporations more control over the online… https://t.co/LIvOYuAJGv
+0.34 The internet was founded on free and open access—but the FCC is about to act to end the internet as we know it by r… https://t.co/eE4IiZaBUK
"+0.34 I worked hard to include many #NM priorities in this bill, but I can’t look past its deep and damaging cuts to the… https://t.co/LY64JzGyQO"
"+0.34 On Public Health Thank You Day, let’s celebrate the public health professionals—from researchers to nurses to docto… https://t.co/hNgDdDTrV1"
"+0.34 ""Dourson isn’t just your run of the mill chemical company apologist. He built a career helping companies… weaken &amp;… https://t.co/mUCHN0JMiN"
"+0.34 Happy #NationalTakeAHikeDay! This weekend, take the opportunity to #GetOutside and explore some of #NewMexico's tre… https://t.co/Dv6k2Yto2l"
"+0.34 We’re one “No” vote away from stopping this dangerous nomination to head @EPA’s #chemicalsafety bureau. 

Help win… https://t.co/zYMZ7wJnXK"
"+0.34 RT @ericgeller: Big development today: The Senate passed the annual National Defense Authorization Act, which contains several cyber provis…"
+0.34 Today @JerryMoran &amp; I passed the #MGTAct to save taxpayers $20 billion/year by updating government IT &amp; addressing… https://t.co/I5Bpnxis4u
"+0.34 Did you know that 75% of the $80 BILLION our government spends on IT is used to maintain old, legacy systems from t… https://t.co/ubCSlxLVVg"
+0.34 Why does President Trump want to pass this #GOPTaxScam? Hint: It’s not because it helps YOU. https://t.co/UqKw6Q8DSm
+0.34 @SenatorBurr @SenThomTillis Thank you to Jerry Ensminger and concerned citizens across the country who have spoken… https://t.co/Zr5rsFJdy0
+0.34 Join me in thanking @SenatorBurr @SenThomTillis for opposing Dourson's nomination to lead EPA's toxics bureau.… https://t.co/3IOeg2HZfn
"+0.34 This is not tax relief—it’s a plan to shift more of the tax burden onto hardworking families. 

I’m fighting this W… https://t.co/kKWOY6TAr5"
+0.34 Senate GOP wants to gut 13 million Americans’ health care in order to give corporations a permanent tax cut &amp; tax b… https://t.co/IeRTlwndEA
+0.34 Proud to partner with @soulofnations to host a display of young Native American artists’ work in the Senate this we… https://t.co/vGgBqUpawK
+0.34 Thousands of #DACA applications were rejected because of a delay at the post office. #Dreamers shouldn't face life… https://t.co/DV2YjTLsvM
"+0.34 ""Voting to put #Dourson in charge of reviewing the same chemicals that poisoned children like Janey would be a slap… https://t.co/XCBd9QaV7b"
+0.34 Jerry Ensminger is a retired Marine Corps master sergeant whose daughter died of leukemia connected to #TCE contami… https://t.co/fen0uvZfRz
+0.34 @SenatorCantwell @SenBlumenthal @PattyMurray @SenMarkey @SenFranken @SenatorDurbin @RonWyden @SenSanders… https://t.co/G4DmZEYd5O
+0.34 @SenatorCantwell @SenBlumenthal @PattyMurray @SenMarkey @SenFranken @SenatorDurbin @RonWyden @SenSanders… https://t.co/sNqrWQVlFZ
"+0.34 .@SenatorCantwell &amp; I are deeply concerned with potential quid pro quo between the Trump administration, Sinclair &amp;… https://t.co/8tH7SgNNDR"
+0.34 Brandon came to the US when he was only 2. He’s volunteering in his community &amp; working to help his family afford m… https://t.co/QjWL1StvXS
+0.34 Brandon's an #NM #DREAMer who's studying hard to become an architect and build his future in America. RT &amp; help sha… https://t.co/6X08o3BHGQ
+0.34 Congrats to Tim Keller and Cynthia Borrego! I'm looking forward to working with you to boost growth and expand oppo… https://t.co/8AgHYgQjWv
+0.34 Our children &amp; grandchildren can’t afford for us to sell out the #ArcticRefuge to pay for tax cuts for corporations… https://t.co/np0lV9UHeo
+0.34 RT @EnergyDems: They aren't going to ruin the #ArcticRefuge without a fight from @SenateDems. https://t.co/bYCToInFxy
+0.34 RT @Wilderness: Kudos @MartinHeinrich for pushing for protections for caribou that call the #ArcticRefuge home! https://t.co/DprtGQOLZC
"+0.34 .@JaneGoodallInst: Congress has “an important opportunity to make a difference both now, and for future generations… https://t.co/AhxPRBOswf"
+0.34 Drilling in the #ArcticRefuge would have a devastating impact on the Gwich’in people and their way of life. I'm joi… https://t.co/RKeFfSCHKM
+0.34 #ArcticRefuge is our Serengeti—a majestic ecosystem and a part of our national heritage. GOP plan to drill it for o… https://t.co/T8daxUP0mk
"+0.34 Americans’ access to affordable health care is NOT a political bargaining chip. 
 
16 patient and consumer groups s… https://t.co/w1ckhnJNl5"
"+0.34 🚨This is not a drill🚨
 
Senate GOP is trying—AGAIN—to gut your health care. 13 million Americans will lose their… https://t.co/C2tTX9oqTn"
+0.34 Michael #Dourson has made a living as a mercenary for corporate polluters. His confirmation would put Americans’ he… https://t.co/gn5w9VWPtl
+0.34 It's #RockYourMocs week! Encouraging everyone to celebrate #RYM2017 and all the contributions Native Americans and… https://t.co/XYOrYn3kRP
+0.34 I’m thrilled to welcome this $1B investment in #NM. FB's decision to expand its data center—which will be powered b… https://t.co/HFaPwiK6EE
