text
+0.11 33 yrs ago Pres Reagan signed a bill creating #MartinLutherKingJr Day. Let's never give up on making MLK's Dream a… https://t.co/fRvEOrC3ez
+0.11 Everybody deserves access to #highered regardless of income. I signed a letter w/123 of my colleagues to… https://t.co/hf4NAlPBgZ
+0.11 Pleased @NYCMayor is improving flawed bail system. Cutting needless time behind bars is right step towards #CriminalJustice reform
"+0.11 They call me the Lion of Lenox Avenue, but looks like this little guy stole my roar yesterday. Nice try!… https://t.co/oHE1v6w7QS"
"+0.11 Para nuestras madres, esposas, hermanas y hijas! #latinaequalpay #trabajadoras https://t.co/j3SWzSrd0T"
+0.11 Don't be too old nor serious to have fun in life! #HappyHalloween https://t.co/kJD62EkSKn
+0.11 Already been in! https://t.co/0vygG9pvPY https://t.co/rtnIIeG4FH
"+0.11 RT @CongressionalAC: K-12 students: there's still time to submit your app for the 2016 @CongressionalAC.
Deadline: noon EST, Wed. 11/2
http…"
"+0.11 I may be an Army guy but my son's a Marine &amp; wish luck to many New Yorkers running @Marine_Marathon this Sun, esp… https://t.co/2SIHBl96Ii"
"+0.11 As former @USArmy Sergeant, I'm honored to welcome @SECARMY to #Harlem as he swears in 20 young soldiers from my co… https://t.co/9XJATkeD9o"
"+0.11 #HappyBirthday to my dear friend @HillaryClinton, who as FLOTUS, Senator &amp; Secretary, has worked tirelessly for Ame… https://t.co/rgMLrBk7sF"
"+0.11 U.S. decision to abstain in UN vote condemning Cuba embargo is small but meaningful. The cold war is over, Congress… https://t.co/e0e3sBr1bW"
+0.11 And knowledge is power. #Vote to exercise your power. https://t.co/6Izp7kAilV
"+0.11 Born in Italy, raised in #NYC, loved by the world. What's your favorite #pizza?  #HappyWorldPizzaMakersDay https://t.co/Bgk3jwM5Qi"
+0.11 Harlem was home to inspiring artists such as #LangstonHughes who reminds us not to defer our dreams!… https://t.co/yz0tLSDXXs
+0.11 #TuesdayMotivation #healthylifestyle #oldschool #oldiscool https://t.co/rTu91ZuMzb
+0.11 #GeorgeWashingtonBridge opened 85 yrs ago today when I was 1. #NYC has changed much but GW is still the vital GateW… https://t.co/bksigUloK6
+0.11 Thanks @SiliconHarlem for your tireless effort to Connect Uptown! Congrats on a successful #tech conference. https://t.co/A0ZEfeZD9l
+0.11 I was 15 when @Cubs last advanced to #WorldSeries in 1945. Good luck to the beautifully diverse &amp; ecstatic team now… https://t.co/t6PzP7FyyT
+0.11 @RichardRubinDC seen progress: no person of color nor woman at signing in '86 vs Obama signing ACA led into passage… https://t.co/syAWLWvBOj
+0.11 RT @cbrangel: I was there when Reagan signed bipartisan 1986 Tax Reform Act. We can work together to fix our tax system. https://t.co/MAbUT…
+0.11 RT @NancyPelosi: Our democracy is being undermined and the @HouseGOP leadership is silent. It's complicity. https://t.co/7n9gs99cKO
+0.11 RT @rleehim: Smiles are contiguous at the @BGCA_Clubs Harlem Re-Opening @cbrangel @HarlemBGC #UptownLeaders https://t.co/MbHVDTZ66f
+0.11 RT @KCDaveSmith: Celebrating @HarlemBGC re-opening with @cbrangel! I'm proud to be part of @BGCA_Clubs family! #helpkckids https://t.co/q7A…
"+0.11 RT @MarkLevineNYC: Incredible transformation of long-abandoned PS186 is complete, opening today as affordable housing and home of Harlem Bo…"
"+0.11 #Harlem, #Bronx and #NYC standing up for #StongerAmerica without #gunviolence https://t.co/oj5MLc8OHO"
"+0.11 I've never been much of a beard fan, but more of a moustache man. #HappyNoBeardDay https://t.co/PE4cOqCajx"
"+0.11 A home should be a safe place, never where one suffers silently from any form of violence--#dvam #enddv https://t.co/Rf2STsqNbi"
+0.11 Congrats to New York for receiving perfect score for #LGBT inclusivity for 5th year straight by @HRC. #diversity ma… https://t.co/9HQpYwQiDD
"+0.11 Let's not be bystanders of injustice or hate of any form, but rather #upstanders standing up against trolls and bul… https://t.co/jyCPDaMMhw"
+0.11 .@POTUS's actions today bring us one step closer to lifting embargo w/ #Cuba. Now let's pass my Trade w/ Cuba Act  ! https://t.co/fAnEsR7gIY
+0.11 And appreciating the diversity of our nation that makes America so Beautiful &amp; Great! https://t.co/FjFDhtjtAs
+0.11 Stakes are too high. 10/14 is last day to register to vote in NYC. Make your voice heard. https://t.co/VIGcVdFk9M #votingrights
+0.11 There is great power in the sound of the marching feet of determined people. #Goforit  #RestoreTheVRA  #votingrights https://t.co/bQUJtRZ1AF
+0.11 #FelizDiadelaLenguaEspañola! As world's 2nd most spoken language it deserves a celebration! @UN #SpanishLanguageDay https://t.co/yxTmKFo2EC
+0.11 RT @BarackObama: Let's leave our children and grandchildren a planet that's healthier than the one we have today. #ActOnClimate https://t.c…
"+0.11 RT @chelliepingree: A #StongerAmerica starts with us. On #gunviolence, #studentloans, #votingrights &amp; more, @HouseDemocrats have a plan—htt…"
+0.11 RT @HRC: @cbrangel Congrats on 100% on @HRC’s Congressional Scorecard for supporting #LGBTQ equality! #HRCScorecard https://t.co/aC9jgooaAs
+0.11 From Buried Treasure on Liberty Island to Hudson River Ghost Ship-#NewYork is a hub for urban myths &amp; legends!… https://t.co/lBnCRBljIy
+0.11 Let's all #comeout in support of everyone who should be loved regardless of whom they choose to love.… https://t.co/qolP33RdgY
+0.11 #RIP Ken Thompson--dedicated public servant who made history as Brooklyn's 1st African American district attorney. https://t.co/NhumdcgiT3
+0.11 We need a Commander-in-Chief w/ heart &amp; mind to keep our military safe &amp; our country strong. #AghanWar15anniv https://t.co/8buzuGfsDR
+0.11 Glad my Storm tweet's been taken by the storm &amp; is keeping your eye on the storm (#Matthew). Stay vigilant! ps. Sto… https://t.co/Z7LWO1fVmt
"+0.11 Republicans are red, Democrats are blue, but America is stronger, when we work together! #nationalpoetryday https://t.co/WRT9ZFVi6Y"
"+0.11 On @FoxBusiness at 12:10 re 2016 &amp; Obamacare. As #ACA's primary sponsor, I know it's not perfect--but 20M are cover… https://t.co/LbdOdsI5EZ"
+0.11 RT @RepKClark: A 46 day recess is 46 more days that the @HouseGOP isn’t passing legislation to end #gunviolence. Why won’t you #DoYourJob?
"+0.11 RT @TinaDupuy: ""Trump has given us an opportunity to see all the warts we have in this great country."" -@cbrangel on @NY1 with @errollouis"
"+0.11 RT @InsideCityHall: Coming Up at 7 on @NY1: @cbrangel joins @errollouis to talk about the race for President, Trump's taxes &amp; his final mon…"
+0.11 RT @GersonBorrero: It's always good when I get to greet @cbrangel  @InsideCityHall Watch the Lion roar in interview with @errollouis 7PM ht…
+0.11 Teaching is one of the most challenging... and rewarding jobs in the world! Thank you to all the teachers.… https://t.co/kg56ZOyzoG
+0.11 After last night and the weekend ahead...so much to talk about the future of our country. https://t.co/ePtk6nYLKj
"+0.11 Just like Harlem-native Storm, #HurricaneMatthew is destructive. Those in the storm's path, stay safe. Visit… https://t.co/tR4rE2pmSY"
"+0.11 My dear friend @repjohnlewis is also my hero. As he'd say: Don't give in, don't give out, don't give up. #FightOn… https://t.co/ksv5hcDxCc"
+0.11 200 days since #merrickgarland’s nomination. 8 Months w/ only 8 Justices on #SCOTUS. Justice must not be delayed an… https://t.co/QsGH6OVeYe
+0.11 RT @RepRichmond: #StudentLoanDebt is crippling a generation and holding back our whole economy. @HouseGOP left town and didn't lift a finge…
+0.11 As we honor our past &amp; hope for a brighter future I wish my Jewish friends a blessed L'Shanah Tovah &amp; Happy New Year! #RoshHashanah
"+0.11 In our churches, temples, synagogues and hearts, let's all pray for more peace &amp; love in our world. #RIPShimonPeres https://t.co/XJiZSqmlRk"
"+0.11 Honored to have joined world leaders in Israel to honor legacy of #ShimonPeres who I've admired as man of faith, co… https://t.co/qNZGnGNwDL"
+0.11 Honored to join POTUS DEL to Israel to attend the funeral of #SimonPeres whom I've met many times over the years an… https://t.co/q4R78pJ5gw
+0.11 Wouldn't miss it for the world....to pay respect to #Peres who inspired me + all to fight the good fight.… https://t.co/IaKAjwsKD7
+0.11 RT @RepJoseSerrano: Proud 2 introduce bill w/@cbrangel @RepEliotEngel &amp; others 2 rename #Bronx Post Office after Dr. Roscoe C. Brown Jr. ht…
"+0.11 RT @SuccessCharters: ""Ensuring quality education has always been one of my top priorities."" - Congressman @cbrangel #InsideSuccess https://…"
+0.11 LIVE on #Periscope: Congressional signing ceremony for  Korean War veterans Wall bill  https://t.co/QI5ZAUdY7S
"+0.11 #ShimonPeres fought tirelessly for #freedom--not only for Jewish people, but for all. His legacy &amp; spirit will insp… https://t.co/2JsfZKvyS4"
+0.11 We will fight the good fight &amp; win! #FundFlint https://t.co/5QwCcZ8dgi
"+0.11 #VRA was indeed a vital instrument of democracy, ensuring integrity &amp; reliability of democratic process we as a cou… https://t.co/JJS9v9vvsu"
+0.11 Let’s end homophobia &amp; stigma that prevents far too many from getting tested &amp; accessing care. Together we can… https://t.co/rHhIxwTcip
+0.11 GOP’s Plan to avoid #GOPshutdown: No money for #Flint. Special Interest poison pills. Unacceptable pay-fors.
+0.11 Thx to brave @FDNY responders to Bronx explosion. We mourn loss of battalion chief &amp; hope for swift recovery of injured cops.
"+0.11 Clearly, it’s more important than ever to make your voice heard at the poll! Register to vote… https://t.co/Pty6qZUsFS"
+0.11 Clean drinking water is a basic human right. Let's ensure the safety of #Flint families &amp; help them recover.… https://t.co/duYpzFl2fz
"+0.11 Shutdowns have real consequences. The last #GOPshutdown took $24B out of the economy. We can’t afford that, @HouseGOP. #DoYourJob!"
"+0.11 RT @NancyPelosi: We are 4 days away from another #GOPshutdown. @HouseGOP, will you #DoYourJob and keep the government open? https://t.co/V8…"
+0.11 Republicans setting the stage for a #GOPshutdown by excluding #Flint funding from #CR/budget. #FundFlint #DoYourJob https://t.co/nz1Q8Hn0WT
+0.11 We all have responsibility to ensure safety of our constituents. We call for #Flint funding to help families recover. #NoFlintNoCR
+0.11 We must confront racism &amp; systemic injustice. #STOPtheKILLING &amp; #policebrutality. #TerenceCrutcher's life mattered. #BlackLivesMatter
+0.11 Proud to stand w/ @OfficialCBC to urge @TheJusticeDept to end systemic injustice &amp; #STOPtheKILLING Watch LIVE: https://t.co/ChaFpOzHai
"+0.11 RT @GregoryMeeks: Tune into CNN soon, where you'll see my @OfficialCBC colleagues and I march on the Dept of Justice to demand an end to th…"
+0.11 Young black men are 21x likely to get shot dead by police than young white men #STOPtheKILLING… https://t.co/FZAP5tFRqx
+0.11 Congress passes bill calling for 'Wall of Remembrance' honoring Korean War vets to remind FREEDOM IS NOT FREE… https://t.co/kB2X94GNem
+0.11 @EspaillatNY
+0.11 Congrats on making history as first Dominican elected to Congress --to serve the beautiful people of #NY13 that I l… https://t.co/56FuZAZeeZ
+0.11 #DoYourJob https://t.co/JDrCzyuRRc
"+0.11 #TerenceCrutcher's assassination is another example of racism eating away America. Until we face it, we can't overc… https://t.co/NDITNVPSLz"
+0.11 My thoughts and prayers to #TerenceCrutcher's family &amp; his loved ones. His life mattered. #STOPthekilling
+0.11 US resettles more refugees than any other nation bc we 've always welcomed the most vulnerable. RefugeeSummit@3:30 https://t.co/sJ1o7LwkJb
"+0.11 ""Donald Trump: Biggest threat to our Republic"" -- Rep Rangel remarks at 2016 CBCF GALA: https://t.co/B07AJ16mq3 via @YouTube"
+0.11 New Yorkers are not shaken. We remain strong and vigilant. #ChelseaExplosion
"+0.11 RT @Limeylizzie: My Rep. @cbrangel just referred to @realDonaldTrump as ""This real-estate guy"" , we'll miss him in Harlem. #Burn"
+0.11 RT @CRISPontheHill: @SocWorkCaucus member @cbrangel receives Phoenix Award @ the #CBCFALC16 - Congratulations &amp; Thank you for your service…
"+0.11 RT @LynetteGM: Standing ovation for @cbrangel ""our greatest threat to our progress is one erwill confront this Nov..."" #CBCFALC16 https://t…"
+0.11 RT @KarenBassTweets: Congratulations to @cbrangel on winning the #CBCFALC16 Phoenix Award! You will be missed in the 115th Congress. https:…
+0.11 RT @runclaytonrun: Congratulations to Representative Rangel @cbrangel (D-NY) on his award tonight @CBCFInc &amp; career of public service!! htt…
+0.11 Thx for tribute &amp; Founder Award among family &amp; friends @CBCFInc Phoenix Awards Dinner--last as Congressman https://t.co/2s3Ez5CFe4
"+0.11 RT @greggiroux: Retiring Rep. @CBRangel (D-#ny13) last week became 10th longest-serving U.S. House member in history (1971-), passing Adolp…"
"+0.11 RT @nedra_robinson: The Jim Crow Wars: Honoring @cbrangel, @RepCorrineBrown, &amp; Civil Rights Icons
#CBCFALC16 https://t.co/2MQu4bftM4"
+0.11 This is bigger than today and the election. There are other people affected by this other than African American. #birtherism
"+0.11 ""This issue is bigger than the politicians, the election, and the press..it's not a Black question, it's an American question."""
+0.11 Honored to be recognized for founding &amp; hosting CBCF ALC Annual Veterans Braintrust for 20+yrs #CBCFALC2016 https://t.co/hWxc9L5QFr
+0.11 America is greater thx to contributions of Latino community-- 55.4M strong &amp; growing. ¡Gracias y Feliz Mes de la Herencia Hispana!
"+0.11 After 46 yrs in office, it’s going to be strange when new Congress takes over &amp; I’m not among the members... https://t.co/PzE7sGAgQK"
"+0.11 ""Just talking about retirement has helped me remove the political cataracts from my eyes..."" https://t.co/PzE7sGAgQK"
+0.11 RT @RepBecerra: Inaction is a choice for @HouseGOP. Millions of lives are on the line. It's time to #DoYourJob on #Zika! https://t.co/qCxe3…
"+0.11 When it comes to New Yorkers, we put our parties aside to put people first! Thanks for attending.   https://t.co/A4amKgTbUp"
"+0.11 Incomes up, poverty down, &amp; 4M more people have healthcare. #signsofprogress  https://t.co/GM7wFQUjqB https://t.co/3ZB5mJPYbv"
+0.11 Moments of silence aren't enough. We need moments of action. @SpeakerRyan: give us a vote #NoFlyNoBuy  #CloseTheLoophole #GunVote
+0.11 NY State Cong Delegation mtg w/ LT Gov @KathyHochul to discuss #zika #opioids #housing #infrastructure https://t.co/H52o9kn6BF
+0.11 There's no excuse for @HouseGOP standing in way of #Zika funds. It's an outbreak. #DoYourJob https://t.co/jSqGradbCO
+0.11 #NYprimary is today! Your vote is your voice. Make your voice heard. Find your NYC polling place here: https://t.co/CBy8xv6xCQ
"+0.11 RT @nyc311: Today, Tue. 9/13 is the NY Primary Election: https://t.co/fcGGyjoAzd  Find your poll site w/the 311 app: https://t.co/FRAGoS7hV…"
+0.11 RT @VotingInfo: New York voters! The primary election for state lawmakers is today. Find your polling place at https://t.co/LStk51etL2! #NY…
+0.11 This comic is going around #climatechange groups like wildfire: https://t.co/vU2hmrVZOX #climatechangeisreaL We must act!
+0.11 Only if God gave us grandkids before children... #GrandparentsDay https://t.co/vMMkwYAZC1
+0.11 Please pause for a moment of silence today #September11 #NeverForget  https://t.co/ekSiKNGies
+0.11 Trump suggesting rape is inevitable result of women in military shows he's unfit to be commander in chief https://t.co/81CMXH1RRu
"+0.11 As a vet who almost died in #NorthKorea in 1950, I hope to see the end of Korean War &amp; unified Korea during my lifetime."
"+0.11 As Korean War vet, I'm extremely concerned about #NorthKorea's nuclear test. I hope for peace &amp; stability on Korean Peninsula."
+0.11 LIVE on #Periscope: Congressional ceremony commemorating 9/11 anniversary  https://t.co/44MCuKW8gP
+0.11 RT @RepGraceMeng: Congress must act on #Zika funding! Critical that we protect families &amp; kids. @HouseGOP: you must #DoYourJob! https://t.c…
+0.11 Watch on #Periscope: House Democrats hold Press conference with VIce President Biden to call on Republicans to Do t… https://t.co/Wcu2nZA23s
"+0.11 RT @RepBeatty: Proud to stand w/ @VP, @NancyPelosi, @SenatorReid &amp; @HouseDemocrats to tell @HouseGOP: #DoYourJob https://t.co/lLhHeBjQzL"
+0.11 LIVE on #Periscope: Interview with Neil Cavuto on Fox Business to bring some fair and balance! https://t.co/hoVqs7IBiN
+0.11 Watch now. On @FoxBusiness w @TeamCavuto to bring some fair and balance!
+0.11 LIVE on #Periscope: LIVE interview with Neil Cavuto on Fox Business to bring some fair and balance! https://t.co/UHtZTMvQcg
"+0.11 Honored to speak w/ @Earthjustice, @sierraclub last night. Mother Earth needs you to keep working hard!  https://t.co/IEgPV8GW2U"
"+0.11 LIVE on Periscope at 12pm. @HouseDemocrats &amp; I will be joined by VP Biden in urging GOP to confront urgent, unfinished issues."
"+0.11 As one of primary authors of AGOA, I'm proud to speak on House floor shortly to support AGOA Enhancement bill. Watch on @cspan"
+0.11 What exactly is Trump's plan to 'rebuild' military? Watch what I had to say on @msnbc https://t.co/boFb3QnStv
+0.11 .@hhigginbottom Thx for hosting beautiful event at @StateDept celebrating success of Rangel Fellows around the world making us proud!
"+0.11 RT @hhigginbottom: Thrilled to join @RangelProgram1, @StateDG, &amp; @StateDept Rangel community to honor living legend Cong @cbrangel. https:/…"
"+0.11 RT @hhigginbottom: .@cbrangel worked 55 yrs to “make this not only the greatest nation, but the greatest moral nation in the world."" https:…"
+0.11 (Congress) Back in session. Fired up &amp; ready to go! https://t.co/ORTn6wZNeG
+0.11 LIVE on #Periscope: LIVE MSNBC interview w/ Tamron Hall to talk about Clinton vs Trump Commander-in-Chief Forum https://t.co/jMu5nrsFJq
+0.11 On @MSNBC at 11:10 to talk to @tamronhall about tonight's Clinton vs Trump Commander-in-Chief Forum https://t.co/PDnwwHrPtJ
"+0.11 RT @StateDG: Thanks to Congressman Charles B. Rangel, over 160 Rangel Fellows are currently serving as #ForeignService Officers! https://t.…"
"+0.11 I intend to be around as long as there's injustice, as long as I can pay back... @NationalAction #nanlpc16 https://t.co/is3zMIaxL5"
"+0.11 ""My wife has told me..."" https://t.co/QUoZXAHGLj"
"+0.11 Congress is back in session today. Lots to work on #Zika, #gunviolence, #Flint and more. @HouseDemocrats are ready."
+0.11 RT @NancyPelosi: Congress is back in session after the longest recess in modern times. @HouseGOP will you finally #DoYourJob? https://t.co/…
+0.11 Thanks to all who work hard each day to make America the greatest country in the world! #laborday https://t.co/kemycqqBpw
"+0.11 If we can all bring out the #MotherTeresa in us, our world would be a more beautiful place. #SaintTeresa https://t.co/i0yykRt9Vx"
+0.11 #tbt Kudos to @GHCC for electric HarlemWeek! Thx @NYDailyNews for this nice spread! https://t.co/pL9eUPWXMe https://t.co/r2d1oeFYNF
"+0.11 RT @RepHankJohnson: .@CDCgov's #Zika funds are gone. ""The cupboards are bare."" Time to end your
#recklessrecess and act, @HouseGOP! https:/…"
"+0.11 America is beacon of freedom. Any wall should ""have doors open to anyone w/ the will &amp; heart to get here."" https://t.co/DXZuTdZ6rR"
+0.11 Glad we're closer to lifting embargo! Proud I've intro'd Trade w/ Cuba Act since 1993 &amp; will keep pushing! https://t.co/wDW8kwsmNp
"+0.11 ICYMI Rep. Charles Rangel talks family, jazz, and his biggest political achievements in Q&amp;A https://t.co/xbqjQDK4K0"
+0.11 Looking forward to be on @CNN @NewDay at 830am to discuss political news w @ChrisCuomo @AlisynCamerota
